,Month-Year,location,Death,iso_code
1962,2020-09-01,Dominican Republic,59230,DOM
1963,2020-10-01,Dominican Republic,67808,DOM
1964,2020-11-01,Dominican Republic,68649,DOM
1965,2020-12-01,Dominican Republic,73568,DOM
1966,2021-01-01,Dominican Republic,76846,DOM
1967,2021-02-01,Dominican Republic,82092,DOM
1968,2021-03-01,Dominican Republic,100163,DOM
1969,2021-04-01,Dominican Republic,102213,DOM
1970,2021-05-01,Dominican Republic,110656,DOM
1971,2021-06-01,Dominican Republic,111722,DOM
1972,2021-07-01,Dominican Republic,121075,DOM
1973,2021-08-01,Dominican Republic,123548,DOM
1974,2021-09-01,Dominican Republic,120714,DOM
1975,2021-10-01,Dominican Republic,126677,DOM
1976,2021-11-01,Dominican Republic,125185,DOM
1977,2021-12-01,Dominican Republic,130928,DOM
1978,2022-01-01,Dominican Republic,132411,DOM
1979,2022-02-01,Dominican Republic,121649,DOM
1980,2022-03-01,Dominican Republic,135577,DOM
1981,2022-04-01,Dominican Republic,131260,DOM
1982,2022-05-01,Dominican Republic,135672,DOM
1983,2022-06-01,Dominican Republic,131428,DOM
1984,2022-07-01,Dominican Republic,135873,DOM
1985,2022-08-01,Dominican Republic,135899,DOM
1986,2022-09-01,Dominican Republic,131520,DOM
1987,2022-10-01,Dominican Republic,135904,DOM
1988,2022-11-01,Dominican Republic,35072,DOM
1989,2020-03-01,Ecuador,423,ECU
1990,2020-04-01,Ecuador,12586,ECU
1991,2020-05-01,Ecuador,76863,ECU
1992,2020-06-01,Ecuador,118831,ECU
1993,2020-07-01,Ecuador,160481,ECU
1994,2020-08-01,Ecuador,189640,ECU
1995,2020-09-01,Ecuador,304684,ECU
1996,2020-10-01,Ecuador,379203,ECU
1997,2020-11-01,Ecuador,390757,ECU
1998,2020-12-01,Ecuador,430061,ECU
1999,2021-01-01,Ecuador,445664,ECU
2000,2021-02-01,Ecuador,428747,ECU
2001,2021-03-01,Ecuador,505563,ECU
2002,2021-04-01,Ecuador,527926,ECU
2003,2021-05-01,Ecuador,609921,ECU
2004,2021-06-01,Ecuador,633587,ECU
2005,2021-07-01,Ecuador,787795,ECU
2006,2021-08-01,Ecuador,990974,ECU
2007,2021-09-01,Ecuador,976576,ECU
2008,2021-10-01,Ecuador,1019843,ECU
2009,2021-11-01,Ecuador,992660,ECU
2010,2021-12-01,Ecuador,1040620,ECU
2011,2022-01-01,Ecuador,1057631,ECU
2012,2022-02-01,Ecuador,978856,ECU
2013,2022-03-01,Ecuador,1095801,ECU
2014,2022-04-01,Ecuador,1065384,ECU
2015,2022-05-01,Ecuador,1103916,ECU
2016,2022-06-01,Ecuador,1070244,ECU
2017,2022-07-01,Ecuador,1108819,ECU
2018,2022-08-01,Ecuador,1110288,ECU
2019,2022-09-01,Ecuador,1076382,ECU
2020,2022-10-01,Ecuador,1113076,ECU
2021,2022-11-01,Ecuador,287430,ECU
2022,2020-02-01,Egypt,0,EGY
2023,2020-03-01,Egypt,338,EGY
2024,2020-04-01,Egypt,6017,EGY
2025,2020-05-01,Egypt,19547,EGY
2026,2020-06-01,Egypt,54759,EGY
2027,2020-07-01,Egypt,125273,EGY
2028,2020-08-01,Egypt,159360,EGY
2029,2020-09-01,Egypt,170670,EGY
2030,2020-10-01,Egypt,189211,EGY
2031,2020-11-01,Egypt,193889,EGY
2032,2020-12-01,Egypt,218457,EGY
2033,2021-01-01,Egypt,264116,EGY
2034,2021-02-01,Egypt,280696,EGY
2035,2021-03-01,Egypt,352754,EGY
2036,2021-04-01,Egypt,379473,EGY
2037,2021-05-01,Egypt,443247,EGY
2038,2021-06-01,Egypt,470770,EGY
2039,2021-07-01,Egypt,508646,EGY
2040,2021-08-01,Egypt,515510,EGY
2041,2021-09-01,Egypt,508827,EGY
2042,2021-10-01,Egypt,556651,EGY
2043,2021-11-01,Egypt,587752,EGY
2044,2021-12-01,Egypt,657298,EGY
2045,2022-01-01,Egypt,687235,EGY
2046,2022-02-01,Egypt,655568,EGY
2047,2022-03-01,Egypt,752879,EGY
2048,2022-04-01,Egypt,736094,EGY
2049,2022-05-01,Egypt,764921,EGY
2050,2022-06-01,Egypt,741609,EGY
2051,2022-07-01,Egypt,766915,EGY
2052,2022-08-01,Egypt,768300,EGY
2053,2022-09-01,Egypt,743884,EGY
2054,2022-10-01,Egypt,768720,EGY
2055,2022-11-01,Egypt,198384,EGY
2056,2020-03-01,El Salvador,1,SLV
2057,2020-04-01,El Salvador,181,SLV
2058,2020-05-01,El Salvador,809,SLV
2059,2020-06-01,El Salvador,2638,SLV
2060,2020-07-01,El Salvador,9534,SLV
2061,2020-08-01,El Salvador,18654,SLV
2062,2020-09-01,El Salvador,23725,SLV
2063,2020-10-01,El Salvador,28261,SLV
2064,2020-11-01,El Salvador,31368,SLV
2065,2020-12-01,El Salvador,37941,SLV
2066,2021-01-01,El Salvador,45846,SLV
2067,2021-02-01,El Salvador,48855,SLV
2068,2021-03-01,El Salvador,60446,SLV
2069,2021-04-01,El Salvador,62006,SLV
2070,2021-05-01,El Salvador,67769,SLV
2071,2021-06-01,El Salvador,69349,SLV
2072,2021-07-01,El Salvador,77133,SLV
2073,2021-08-01,El Salvador,86391,SLV
2074,2021-09-01,El Salvador,92067,SLV
2075,2021-10-01,El Salvador,107137,SLV
2076,2021-11-01,El Salvador,111682,SLV
2077,2021-12-01,El Salvador,117859,SLV
2078,2022-01-01,El Salvador,119156,SLV
2079,2022-02-01,El Salvador,111995,SLV
2080,2022-03-01,El Salvador,127160,SLV
2081,2022-04-01,El Salvador,123727,SLV
2082,2022-05-01,El Salvador,128017,SLV
2083,2022-06-01,El Salvador,124087,SLV
2084,2022-07-01,El Salvador,129316,SLV
2085,2022-08-01,El Salvador,130690,SLV
2086,2022-09-01,El Salvador,126819,SLV
2087,2022-10-01,El Salvador,131126,SLV
2088,2022-11-01,El Salvador,33840,SLV
2089,2020-03-01,England,0,OWID_ENG
2090,2020-04-01,England,0,OWID_ENG
2091,2020-05-01,England,0,OWID_ENG
2092,2020-06-01,England,0,OWID_ENG
2093,2020-07-01,England,0,OWID_ENG
2094,2020-08-01,England,0,OWID_ENG
2095,2020-09-01,England,0,OWID_ENG
2096,2020-10-01,England,0,OWID_ENG
2097,2020-11-01,England,0,OWID_ENG
2098,2020-12-01,England,0,OWID_ENG
2099,2021-01-01,England,0,OWID_ENG
2100,2021-02-01,England,0,OWID_ENG
2101,2021-03-01,England,0,OWID_ENG
2102,2021-04-01,England,0,OWID_ENG
2103,2021-05-01,England,0,OWID_ENG
2104,2021-06-01,England,0,OWID_ENG
2105,2021-07-01,England,0,OWID_ENG
2106,2021-08-01,England,0,OWID_ENG
2107,2021-09-01,England,0,OWID_ENG
2108,2021-10-01,England,0,OWID_ENG
2109,2021-11-01,England,0,OWID_ENG
2110,2021-12-01,England,0,OWID_ENG
2111,2022-01-01,England,0,OWID_ENG
2112,2022-02-01,England,0,OWID_ENG
2113,2022-03-01,England,0,OWID_ENG
2114,2022-04-01,England,0,OWID_ENG
2115,2022-05-01,England,0,OWID_ENG
2116,2022-06-01,England,0,OWID_ENG
2117,2022-07-01,England,0,OWID_ENG
2118,2022-08-01,England,0,OWID_ENG
2119,2022-09-01,England,0,OWID_ENG
2120,2022-10-01,England,0,OWID_ENG
2121,2022-11-01,England,0,OWID_ENG
2122,2020-03-01,Equatorial Guinea,0,GNQ
2123,2020-04-01,Equatorial Guinea,9,GNQ
2124,2020-05-01,Equatorial Guinea,219,GNQ
2125,2020-06-01,Equatorial Guinea,660,GNQ
2126,2020-07-01,Equatorial Guinea,1594,GNQ
2127,2020-08-01,Equatorial Guinea,2573,GNQ
2128,2020-09-01,Equatorial Guinea,2490,GNQ
2129,2020-10-01,Equatorial Guinea,2573,GNQ
2130,2020-11-01,Equatorial Guinea,2542,GNQ
2131,2020-12-01,Equatorial Guinea,2640,GNQ
2132,2021-01-01,Equatorial Guinea,2666,GNQ
2133,2021-02-01,Equatorial Guinea,2461,GNQ
2134,2021-03-01,Equatorial Guinea,3051,GNQ
2135,2021-04-01,Equatorial Guinea,3176,GNQ
2136,2021-05-01,Equatorial Guinea,3499,GNQ
2137,2021-06-01,Equatorial Guinea,3583,GNQ
2138,2021-07-01,Equatorial Guinea,3800,GNQ
2139,2021-08-01,Equatorial Guinea,3818,GNQ
2140,2021-09-01,Equatorial Guinea,4051,GNQ
2141,2021-10-01,Equatorial Guinea,4886,GNQ
2142,2021-11-01,Equatorial Guinea,5081,GNQ
2143,2021-12-01,Equatorial Guinea,5425,GNQ
2144,2022-01-01,Equatorial Guinea,5528,GNQ
2145,2022-02-01,Equatorial Guinea,5096,GNQ
2146,2022-03-01,Equatorial Guinea,5672,GNQ
2147,2022-04-01,Equatorial Guinea,5490,GNQ
2148,2022-05-01,Equatorial Guinea,5673,GNQ
2149,2022-06-01,Equatorial Guinea,5490,GNQ
2150,2022-07-01,Equatorial Guinea,5673,GNQ
2151,2022-08-01,Equatorial Guinea,5673,GNQ
2152,2022-09-01,Equatorial Guinea,5490,GNQ
2153,2022-10-01,Equatorial Guinea,5673,GNQ
2154,2022-11-01,Equatorial Guinea,1464,GNQ
2155,2020-03-01,Eritrea,0,ERI
2156,2020-04-01,Eritrea,0,ERI
2157,2020-05-01,Eritrea,0,ERI
2158,2020-06-01,Eritrea,0,ERI
2159,2020-07-01,Eritrea,0,ERI
2160,2020-08-01,Eritrea,0,ERI
2161,2020-09-01,Eritrea,0,ERI
2162,2020-10-01,Eritrea,0,ERI
2163,2020-11-01,Eritrea,0,ERI
2164,2020-12-01,Eritrea,12,ERI
2165,2021-01-01,Eritrea,172,ERI
2166,2021-02-01,Eritrea,196,ERI
2167,2021-03-01,Eritrea,233,ERI
2168,2021-04-01,Eritrea,300,ERI
2169,2021-05-01,Eritrea,398,ERI
2170,2021-06-01,Eritrea,529,ERI
2171,2021-07-01,Eritrea,931,ERI
2172,2021-08-01,Eritrea,1127,ERI
2173,2021-09-01,Eritrea,1205,ERI
2174,2021-10-01,Eritrea,1356,ERI
2175,2021-11-01,Eritrea,1548,ERI
2176,2021-12-01,Eritrea,2071,ERI
2177,2022-01-01,Eritrea,2701,ERI
2178,2022-02-01,Eritrea,2855,ERI
2179,2022-03-01,Eritrea,3193,ERI
2180,2022-04-01,Eritrea,3090,ERI
2181,2022-05-01,Eritrea,3193,ERI
2182,2022-06-01,Eritrea,3090,ERI
2183,2022-07-01,Eritrea,3193,ERI
2184,2022-08-01,Eritrea,3193,ERI
2185,2022-09-01,Eritrea,3090,ERI
2186,2022-10-01,Eritrea,3193,ERI
2187,2022-11-01,Eritrea,824,ERI
2188,2020-01-01,Estonia,0,EST
2189,2020-02-01,Estonia,0,EST
2190,2020-03-01,Estonia,14,EST
2191,2020-04-01,Estonia,978,EST
2192,2020-05-01,Estonia,1903,EST
2193,2020-06-01,Estonia,2068,EST
2194,2020-07-01,Estonia,2139,EST
2195,2020-08-01,Estonia,1967,EST
2196,2020-09-01,Estonia,1920,EST
2197,2020-10-01,Estonia,2151,EST
2198,2020-11-01,Estonia,2554,EST
2199,2020-12-01,Estonia,5139,EST
2200,2021-01-01,Estonia,10037,EST
2201,2021-02-01,Estonia,14034,EST
2202,2021-03-01,Estonia,23021,EST
2203,2021-04-01,Estonia,31686,EST
2204,2021-05-01,Estonia,37739,EST
2205,2021-06-01,Estonia,37975,EST
2206,2021-07-01,Estonia,39386,EST
2207,2021-08-01,Estonia,39696,EST
2208,2021-09-01,Estonia,39637,EST
2209,2021-10-01,Estonia,44235,EST
2210,2021-11-01,Estonia,50539,EST
2211,2021-12-01,Estonia,57954,EST
2212,2022-01-01,Estonia,61415,EST
2213,2022-02-01,Estonia,59541,EST
2214,2022-03-01,Estonia,73299,EST
2215,2022-04-01,Estonia,75212,EST
2216,2022-05-01,Estonia,79234,EST
2217,2022-06-01,Estonia,77453,EST
2218,2022-07-01,Estonia,80809,EST
2219,2022-08-01,Estonia,81779,EST
2220,2022-09-01,Estonia,79874,EST
2221,2022-10-01,Estonia,84154,EST
2222,2022-11-01,Estonia,21984,EST
2223,2020-03-01,Eswatini,0,SWZ
2224,2020-04-01,Eswatini,15,SWZ
2225,2020-05-01,Eswatini,57,SWZ
2226,2020-06-01,Eswatini,150,SWZ
2227,2020-07-01,Eswatini,701,SWZ
2228,2020-08-01,Eswatini,2187,SWZ
2229,2020-09-01,Eswatini,3035,SWZ
2230,2020-10-01,Eswatini,3546,SWZ
2231,2020-11-01,Eswatini,3558,SWZ
2232,2020-12-01,Eswatini,4358,SWZ
2233,2021-01-01,Eswatini,11725,SWZ
2234,2021-02-01,Eswatini,17505,SWZ
2235,2021-03-01,Eswatini,20503,SWZ
2236,2021-04-01,Eswatini,20097,SWZ
2237,2021-05-01,Eswatini,20819,SWZ
2238,2021-06-01,Eswatini,20277,SWZ
2239,2021-07-01,Eswatini,22192,SWZ
2240,2021-08-01,Eswatini,29302,SWZ
2241,2021-09-01,Eswatini,35460,SWZ
2242,2021-10-01,Eswatini,38235,SWZ
2243,2021-11-01,Eswatini,37373,SWZ
2244,2021-12-01,Eswatini,39131,SWZ
2245,2022-01-01,Eswatini,41899,SWZ
2246,2022-02-01,Eswatini,38748,SWZ
2247,2022-03-01,Eswatini,43154,SWZ
2248,2022-04-01,Eswatini,41863,SWZ
2249,2022-05-01,Eswatini,43483,SWZ
2250,2022-06-01,Eswatini,42372,SWZ
2251,2022-07-01,Eswatini,43921,SWZ
2252,2022-08-01,Eswatini,44002,SWZ
2253,2022-09-01,Eswatini,42660,SWZ
2254,2022-10-01,Eswatini,44082,SWZ
2255,2022-11-01,Eswatini,11376,SWZ
2256,2020-03-01,Ethiopia,0,ETH
2257,2020-04-01,Ethiopia,73,ETH
2258,2020-05-01,Ethiopia,159,ETH
2259,2020-06-01,Ethiopia,1683,ETH
2260,2020-07-01,Ethiopia,5001,ETH
2261,2020-08-01,Ethiopia,16816,ETH
2262,2020-09-01,Ethiopia,31041,ETH
2263,2020-10-01,Ethiopia,41431,ETH
2264,2020-11-01,Ethiopia,47598,ETH
2265,2020-12-01,Ethiopia,56506,ETH
2266,2021-01-01,Ethiopia,62674,ETH
2267,2021-02-01,Ethiopia,62121,ETH
2268,2021-03-01,Ethiopia,80196,ETH
2269,2021-04-01,Ethiopia,98823,ETH
2270,2021-05-01,Ethiopia,123146,ETH
2271,2021-06-01,Ethiopia,127653,ETH
2272,2021-07-01,Ethiopia,134949,ETH
2273,2021-08-01,Ethiopia,139666,ETH
2274,2021-09-01,Ethiopia,152099,ETH
2275,2021-10-01,Ethiopia,190208,ETH
2276,2021-11-01,Ethiopia,198763,ETH
2277,2021-12-01,Ethiopia,212413,ETH
2278,2022-01-01,Ethiopia,221512,ETH
2279,2022-02-01,Ethiopia,207575,ETH
2280,2022-03-01,Ethiopia,232027,ETH
2281,2022-04-01,Ethiopia,225257,ETH
2282,2022-05-01,Ethiopia,232849,ETH
2283,2022-06-01,Ethiopia,225645,ETH
2284,2022-07-01,Ethiopia,234281,ETH
2285,2022-08-01,Ethiopia,234674,ETH
2286,2022-09-01,Ethiopia,227160,ETH
2287,2022-10-01,Ethiopia,234732,ETH
2288,2022-11-01,Ethiopia,60576,ETH
2289,2020-01-01,Europe,2,OWID_EUR
2290,2020-02-01,Europe,187,OWID_EUR
2291,2020-03-01,Europe,242666,OWID_EUR
2292,2020-04-01,Europe,2926405,OWID_EUR
2293,2020-05-01,Europe,5345470,OWID_EUR
2294,2020-06-01,Europe,5900987,OWID_EUR
2295,2020-07-01,Europe,6500703,OWID_EUR
2296,2020-08-01,Europe,6811590,OWID_EUR
2297,2020-09-01,Europe,6944222,OWID_EUR
2298,2020-10-01,Europe,7970360,OWID_EUR
2299,2020-11-01,Europe,10433915,OWID_EUR
2300,2020-12-01,Europe,15330560,OWID_EUR
2301,2021-01-01,Europe,20138202,OWID_EUR
2302,2021-02-01,Europe,22239060,OWID_EUR
2303,2021-03-01,Europe,27675255,OWID_EUR
2304,2021-04-01,Europe,29893530,OWID_EUR
2305,2021-05-01,Europe,33418696,OWID_EUR
2306,2021-06-01,Europe,33573158,OWID_EUR
2307,2021-07-01,Europe,35627095,OWID_EUR
2308,2021-08-01,Europe,36717496,OWID_EUR
2309,2021-09-01,Europe,36934866,OWID_EUR
2310,2021-10-01,Europe,40120778,OWID_EUR
2311,2021-11-01,Europe,41814779,OWID_EUR
2312,2021-12-01,Europe,46799944,OWID_EUR
2313,2022-01-01,Europe,49851490,OWID_EUR
2314,2022-02-01,Europe,47592491,OWID_EUR
2315,2022-03-01,Europe,55095266,OWID_EUR
2316,2022-04-01,Europe,54808683,OWID_EUR
2317,2022-05-01,Europe,57587020,OWID_EUR
2318,2022-06-01,Europe,56239543,OWID_EUR
2319,2022-07-01,Europe,58647740,OWID_EUR
2320,2022-08-01,Europe,59404105,OWID_EUR
2321,2022-09-01,Europe,58059350,OWID_EUR
2322,2022-10-01,Europe,60546479,OWID_EUR
2323,2022-11-01,Europe,15723014,OWID_EUR
2324,2020-01-01,European Union,0,OWID_EUN
2325,2020-02-01,European Union,121,OWID_EUN
2326,2020-03-01,European Union,210567,OWID_EUN
2327,2020-04-01,European Union,2153368,OWID_EUN
2328,2020-05-01,European Union,3687920,OWID_EUN
2329,2020-06-01,European Union,3906178,OWID_EUN
2330,2020-07-01,European Union,4180228,OWID_EUN
2331,2020-08-01,European Union,4284329,OWID_EUN
2332,2020-09-01,European Union,4307722,OWID_EUN
2333,2020-10-01,European Union,4897304,OWID_EUN
2334,2020-11-01,European Union,6600950,OWID_EUN
2335,2020-12-01,European Union,9997875,OWID_EUN
2336,2021-01-01,European Union,13083324,OWID_EUN
2337,2021-02-01,European Union,14425543,OWID_EUN
2338,2021-03-01,European Union,18078380,OWID_EUN
2339,2021-04-01,European Union,19697350,OWID_EUN
2340,2021-05-01,European Union,22093333,OWID_EUN
2341,2021-06-01,European Union,22071044,OWID_EUN
2342,2021-07-01,European Union,23064533,OWID_EUN
2343,2021-08-01,European Union,23271883,OWID_EUN
2344,2021-09-01,European Union,22935167,OWID_EUN
2345,2021-10-01,European Union,24337411,OWID_EUN
2346,2021-11-01,European Union,24688642,OWID_EUN
2347,2021-12-01,European Union,27247226,OWID_EUN
2348,2022-01-01,European Union,28938371,OWID_EUN
2349,2022-02-01,European Union,27690451,OWID_EUN
2350,2022-03-01,European Union,32079211,OWID_EUN
2351,2022-04-01,European Union,31963943,OWID_EUN
2352,2022-05-01,European Union,33694446,OWID_EUN
2353,2022-06-01,European Union,32971487,OWID_EUN
2354,2022-07-01,European Union,34441801,OWID_EUN
2355,2022-08-01,European Union,35017064,OWID_EUN
2356,2022-09-01,European Union,34295778,OWID_EUN
2357,2022-10-01,European Union,35800036,OWID_EUN
2358,2022-11-01,European Union,9311810,OWID_EUN
2359,2020-03-01,Faeroe Islands,0,FRO
2360,2020-04-01,Faeroe Islands,0,FRO
2361,2020-05-01,Faeroe Islands,0,FRO
2362,2020-06-01,Faeroe Islands,0,FRO
2363,2020-07-01,Faeroe Islands,0,FRO
2364,2020-08-01,Faeroe Islands,0,FRO
2365,2020-09-01,Faeroe Islands,0,FRO
2366,2020-10-01,Faeroe Islands,0,FRO
2367,2020-11-01,Faeroe Islands,0,FRO
2368,2020-12-01,Faeroe Islands,0,FRO
2369,2021-01-01,Faeroe Islands,26,FRO
2370,2021-02-01,Faeroe Islands,28,FRO
2371,2021-03-01,Faeroe Islands,31,FRO
2372,2021-04-01,Faeroe Islands,30,FRO
2373,2021-05-01,Faeroe Islands,31,FRO
2374,2021-06-01,Faeroe Islands,30,FRO
2375,2021-07-01,Faeroe Islands,32,FRO
2376,2021-08-01,Faeroe Islands,62,FRO
2377,2021-09-01,Faeroe Islands,60,FRO
2378,2021-10-01,Faeroe Islands,62,FRO
2379,2021-11-01,Faeroe Islands,268,FRO
2380,2021-12-01,Faeroe Islands,405,FRO
2381,2022-01-01,Faeroe Islands,488,FRO
2382,2022-02-01,Faeroe Islands,640,FRO
2383,2022-03-01,Faeroe Islands,868,FRO
2384,2022-04-01,Faeroe Islands,840,FRO
2385,2022-05-01,Faeroe Islands,868,FRO
2386,2022-06-01,Faeroe Islands,840,FRO
2387,2022-07-01,Faeroe Islands,868,FRO
2388,2022-08-01,Faeroe Islands,868,FRO
2389,2022-09-01,Faeroe Islands,840,FRO
2390,2022-10-01,Faeroe Islands,868,FRO
2391,2022-11-01,Faeroe Islands,224,FRO
2392,2020-04-01,Falkland Islands,0,FLK
2393,2020-05-01,Falkland Islands,0,FLK
2394,2020-06-01,Falkland Islands,0,FLK
2395,2020-07-01,Falkland Islands,0,FLK
2396,2020-08-01,Falkland Islands,0,FLK
2397,2020-09-01,Falkland Islands,0,FLK
2398,2020-10-01,Falkland Islands,0,FLK
2399,2020-11-01,Falkland Islands,0,FLK
2400,2020-12-01,Falkland Islands,0,FLK
2401,2021-01-01,Falkland Islands,0,FLK
2402,2021-02-01,Falkland Islands,0,FLK
2403,2021-03-01,Falkland Islands,0,FLK
2404,2021-04-01,Falkland Islands,0,FLK
2405,2021-05-01,Falkland Islands,0,FLK
2406,2021-06-01,Falkland Islands,0,FLK
2407,2021-07-01,Falkland Islands,0,FLK
2408,2021-08-01,Falkland Islands,0,FLK
2409,2021-09-01,Falkland Islands,0,FLK
2410,2021-10-01,Falkland Islands,0,FLK
2411,2021-11-01,Falkland Islands,0,FLK
2412,2021-12-01,Falkland Islands,0,FLK
2413,2022-01-01,Falkland Islands,0,FLK
2414,2022-02-01,Falkland Islands,0,FLK
2415,2022-03-01,Falkland Islands,0,FLK
2416,2022-04-01,Falkland Islands,0,FLK
2417,2022-05-01,Falkland Islands,0,FLK
2418,2022-06-01,Falkland Islands,0,FLK
2419,2022-07-01,Falkland Islands,0,FLK
2420,2022-08-01,Falkland Islands,0,FLK
2421,2022-09-01,Falkland Islands,0,FLK
2422,2022-10-01,Falkland Islands,0,FLK
2423,2022-11-01,Falkland Islands,0,FLK
2424,2020-01-01,Fiji,0,FJI
2425,2020-02-01,Fiji,0,FJI
2426,2020-03-01,Fiji,0,FJI
2427,2020-04-01,Fiji,0,FJI
2428,2020-05-01,Fiji,0,FJI
2429,2020-06-01,Fiji,0,FJI
2430,2020-07-01,Fiji,1,FJI
2431,2020-08-01,Fiji,36,FJI
2432,2020-09-01,Fiji,60,FJI
2433,2020-10-01,Fiji,62,FJI
2434,2020-11-01,Fiji,60,FJI
2435,2020-12-01,Fiji,62,FJI
2436,2021-01-01,Fiji,62,FJI
2437,2021-02-01,Fiji,56,FJI
2438,2021-03-01,Fiji,62,FJI
2439,2021-04-01,Fiji,60,FJI
2440,2021-05-01,Fiji,107,FJI
2441,2021-06-01,Fiji,236,FJI
2442,2021-07-01,Fiji,3336,FJI
2443,2021-08-01,Fiji,11803,FJI
2444,2021-09-01,Fiji,16623,FJI
2445,2021-10-01,Fiji,20429,FJI
2446,2021-11-01,Fiji,20584,FJI
2447,2021-12-01,Fiji,21610,FJI
2448,2022-01-01,Fiji,23020,FJI
2449,2022-02-01,Fiji,22962,FJI
2450,2022-03-01,Fiji,25854,FJI
2451,2022-04-01,Fiji,25524,FJI
2452,2022-05-01,Fiji,26729,FJI
2453,2022-06-01,Fiji,25939,FJI
2454,2022-07-01,Fiji,26923,FJI
2455,2022-08-01,Fiji,27135,FJI
2456,2022-09-01,Fiji,26340,FJI
2457,2022-10-01,Fiji,27218,FJI
2458,2022-11-01,Fiji,7024,FJI
2459,2020-01-01,Finland,0,FIN
2460,2020-02-01,Finland,0,FIN
2461,2020-03-01,Finland,294,FIN
2462,2020-04-01,Finland,5062,FIN
2463,2020-05-01,Finland,9063,FIN
2464,2020-06-01,Finland,9176,FIN
2465,2020-07-01,Finland,9595,FIN
2466,2020-08-01,Finland,9715,FIN
2467,2020-09-01,Finland,9687,FIN
2468,2020-10-01,Finland,10558,FIN
2469,2020-11-01,Finland,11507,FIN
2470,2020-12-01,Finland,16467,FIN
2471,2021-01-01,Finland,20340,FIN
2472,2021-02-01,Finland,20733,FIN
2473,2021-03-01,Finland,25872,FIN
2474,2021-04-01,Finland,27256,FIN
2475,2021-05-01,Finland,29590,FIN
2476,2021-06-01,Finland,29416,FIN
2477,2021-07-01,Finland,30725,FIN
2478,2021-08-01,Finland,31960,FIN
2479,2021-09-01,Finland,32533,FIN
2480,2021-10-01,Finland,36669,FIN
2481,2021-11-01,Finland,40843,FIN
2482,2021-12-01,Finland,49199,FIN
2483,2022-01-01,Finland,57584,FIN
2484,2022-02-01,Finland,61784,FIN
2485,2022-03-01,Finland,84858,FIN
2486,2022-04-01,Finland,104587,FIN
2487,2022-05-01,Finland,132768,FIN
2488,2022-06-01,Finland,142005,FIN
2489,2022-07-01,Finland,154053,FIN
2490,2022-08-01,Finland,166551,FIN
2491,2022-09-01,Finland,174670,FIN
2492,2022-10-01,Finland,194207,FIN
2493,2022-11-01,Finland,53582,FIN
2494,2020-01-01,France,0,FRA
2495,2020-02-01,France,19,FRA
2496,2020-03-01,France,21323,FRA
2497,2020-04-01,France,486576,FRA
2498,2020-05-01,France,845555,FRA
2499,2020-06-01,France,883625,FRA
2500,2020-07-01,France,932591,FRA
2501,2020-08-01,France,943557,FRA
2502,2020-09-01,France,934632,FRA
2503,2020-10-01,France,1043720,FRA
2504,2020-11-01,France,1353943,FRA
2505,2020-12-01,France,1833763,FRA
2506,2021-01-01,France,2177206,FRA
2507,2021-02-01,France,2294696,FRA
2508,2021-03-01,France,2826416,FRA
2509,2021-04-01,France,3005873,FRA
2510,2021-05-01,France,3332537,FRA
2511,2021-06-01,France,3315391,FRA
2512,2021-07-01,France,3455949,FRA
2513,2021-08-01,France,3503533,FRA
2514,2021-09-01,France,3473840,FRA
2515,2021-10-01,France,3635728,FRA
2516,2021-11-01,France,3550631,FRA
2517,2021-12-01,France,3760312,FRA
2518,2022-01-01,France,3946259,FRA
2519,2022-02-01,France,3785894,FRA
2520,2022-03-01,France,4357908,FRA
2521,2022-04-01,France,4324454,FRA
2522,2022-05-01,France,4570034,FRA
2523,2022-06-01,France,4470224,FRA
2524,2022-07-01,France,4673892,FRA
2525,2022-08-01,France,4751792,FRA
2526,2022-09-01,France,4641067,FRA
2527,2022-10-01,France,4837427,FRA
2528,2022-11-01,France,1258695,FRA
2529,2020-03-01,French Polynesia,0,PYF
2530,2020-04-01,French Polynesia,0,PYF
2531,2020-05-01,French Polynesia,0,PYF
2532,2020-06-01,French Polynesia,0,PYF
2533,2020-07-01,French Polynesia,0,PYF
2534,2020-08-01,French Polynesia,0,PYF
2535,2020-09-01,French Polynesia,72,PYF
2536,2020-10-01,French Polynesia,487,PYF
2537,2020-11-01,French Polynesia,1668,PYF
2538,2020-12-01,French Polynesia,2993,PYF
2539,2021-01-01,French Polynesia,3876,PYF
2540,2021-02-01,French Polynesia,3799,PYF
2541,2021-03-01,French Polynesia,4363,PYF
2542,2021-04-01,French Polynesia,4230,PYF
2543,2021-05-01,French Polynesia,4377,PYF
2544,2021-06-01,French Polynesia,4260,PYF
2545,2021-07-01,French Polynesia,4480,PYF
2546,2021-08-01,French Polynesia,7569,PYF
2547,2021-09-01,French Polynesia,16935,PYF
2548,2021-10-01,French Polynesia,19560,PYF
2549,2021-11-01,French Polynesia,19080,PYF
2550,2021-12-01,French Polynesia,19716,PYF
2551,2022-01-01,French Polynesia,19716,PYF
2552,2022-02-01,French Polynesia,17832,PYF
2553,2022-03-01,French Polynesia,19971,PYF
2554,2022-04-01,French Polynesia,19433,PYF
2555,2022-05-01,French Polynesia,20107,PYF
2556,2022-06-01,French Polynesia,19470,PYF
2557,2022-07-01,French Polynesia,20119,PYF
2558,2022-08-01,French Polynesia,20119,PYF
2559,2022-09-01,French Polynesia,19470,PYF
2560,2022-10-01,French Polynesia,20119,PYF
